55,96881994	43,57896676
54,72909223	52,08552962
44,71008371	47,81809615
51,01192893	52,16638678
44,64010096	48,50800468
54,52008337	53,55157154
44,32629262	54,1147157
45,6648949	49,8207031
50,01259724	45,99654874
51,96495472	48,33878588
45,17491567	48,95181378
50,9528781	46,51915107
41,11935352	52,58787002
50,86826508	43,34208041
44,575829	48,80636133
54,66324282	56,73850739
46,23891413	50,16289437
49,93812108	48,7930031
51,78944385	47,68123667
53,14035536	48,53424217
48,32193642	48,9944323
20,23861	140,99338
52,35062766	50,71346273
50,90833204	47,56680822
41,59340788	45,08521909
50,89207779	49,62171124
52,01857814	43,03250297
53,61651569	50,50450049
53,47393485	45,03232724
55,34461422	54,331154
140,93892	20,54231
44,21782822	47,59175998
48,18720061	46,20382175
43,82542958	43,63452928
47,40026626	50,84724612
50,80643867	49,19595319
50,93108857	46,98032225
50,93893374	51,45164387
53,19842654	41,82255578
51,7517036	51,99522113
45,04232128	49,70366248
48,98130435	50,74234245
52,8870475	46,49929289
52,93395469	49,10962282
52,22091666	51,05484458
52,77214335	48,46427658
46,11655041	53,34979668
46,45669843	43,56291085
54,03582732	50,61255359
47,86782808	51,53455751
52,71103046	50,63119552
51,53100937	46,00389851
47,2600325	48,52533502
52,29769436	48,25385865
60,52362	140,56431
49,46550653	47,99605252
49,76061907	50,48489687
47,60600932	53,38045386
39,01987987	45,54751557
50,82724953	50,3473048
51,24740808	44,1749656
46,3145436	49,53555956
45,5207132	47,4443594
50,23034617	54,34186788
51,8938343	47,71237412
49,53347582	59,22870668
55,32522992	56,32126091
52,85585962	52,18794322
51,00225875	46,56921983
50,02919808	52,01685591
44,96639137	51,09626399
49,57856585	51,6696578
54,05224525	54,5796601
47,22555439	46,46981446
53,99217646	54,70794076
52,39365508	47,27378726
50,15092837	50,87640694
47,92775675	48,86871821
52,43904838	51,44275419
55,10897289	48,80058197
53,81479424	54,21680679
52,85278109	47,3578336
47,42847095	53,95982061
44,33776897	49,79144618
50,80044325	48,76127636
54,46782687	50,11475249
45,47650664	45,90308182
53,41967558	49,87983624
49,33570126	50,32257999
50,46809664	53,25884949
41,03730379	51,0617457
46,33227665	50,78704513
46,34515549	44,34923413
48,63166986	48,46840586
56,57188769	52,162185
56,08825143	44,17510337
48,21366877	47,35846072
53,9367088	53,86475373
46,71303545	52,6549711
45,28905889	51,38524126
42,88428302	51,18828252
47,60580048	59,21326364
43,65194207	53,99213357
49,87220596	48,34777678
44,7122087	47,62123211
50,13315353	52,07058002
50,97024648	44,61746969
58,259157	46,76734538
52,36464797	51,81482933
47,11701995	50,20254327
51,62413517	45,40056159
47,9872132	52,84671536
46,22781307	47,71590849
55,76029407	53,59124581
48,5734843	47,78367407
48,50093569	45,50850632
43,83508347	46,52986265
47,81443	42,16271431
53,11032946	58,35489254
50,23165067	54,93365328
56,57441218	57,87533331
55,60125839	49,04564468
55,92147049	47,85109329
46,88325069	51,58309688
53,3790512	51,33403568
52,44922053	52,12210466
54,67645409	54,49087283
53,97153987	50,88659721
52,56908106	45,61818833
47,27271299	46,04787983
46,86610574	52,96271731
50,34078388	45,65280978
41,19931586	55,90849806
48,59695623	48,32431794
48,95837895	49,03681888
47,52498905	53,14290948
45,37584706	47,00882182
40,01401287	52,57023444
52,78813244	53,24170593
47,00847258	47,46538496
54,47724789	51,37067732
48,03914718	50,5895455
46,71278951	43,96887511
43,80740634	46,21365553
50,70300381	46,11788463
45,86431393	45,25415879
57,39845867	46,9606208
42,47744348	47,51995157
47,90930264	49,05195192
47,653538	43,64750337
44,50128191	55,52451722
55,15656621	47,641959
53,27268861	45,465984
50,58751079	49,79836821
45,75088689	46,57122985
47,70406081	41,64910928
50,26754841	47,98986664
45,28688136	44,7711923
43,73841589	50,14216575
51,12223186	49,29131859
46,93124086	48,33395404
51,74892605	51,70496476
48,17858743	48,36773069
57,02627003	49,52395731
54,27637385	45,90881337
47,7078072	46,66250225
60,29396848	49,6436385
47,06272196	50,99293374
47,88022538	47,84588729
50,37745549	57,58978188
44,72489797	54,53121794
45,22479349	50,43039326
53,30369096	48,52491303
46,69403627	53,22299898
52,935685	53,78982872
47,07052444	48,34775822
47,91323664	57,84593526
47,55512819	49,88665802
48,70461823	48,45131538
49,53384393	48,44477856
51,99687383	53,30184404
46,23455258	46,28777109
51,79577145	58,00759989
50,89124399	44,38799158
49,99426069	45,81679588
50,89639376	47,73004028
49,35545075	53,19561459
46,24193433	52,44968794
40,0548179	58,43060472
49,642551	50,14644752
49,14380964	50,25609504
50,45095959	46,34503114
54,51049219	55,7074006
48,63427597	46,18731163
46,81981891	50,32962558
51,79990803	51,31780714
50,73761871	43,87607271
47,41036024	51,40108899
51,4018205	50,76231213
46,37765967	50,2661068
48,31482971	45,77092017
52,62761909	51,44936054
47,78900269	56,2464306
86,92729665	86,40876039
77,28926124	76,25404493
80,02274537	77,4934488
77,59498291	69,1951016
73,17351138	88,6937252
83,14356968	89,54859788
78,754315	79,98125935
79,08014518	80,47048455
83,18873026	81,72787475
91,2244973	82,3247307
73,92508236	80,49863768
77,82439202	78,27892386
78,66021241	86,93428978
74,51502014	79,91569895
82,82787451	80,49544355
80,67021407	74,25996075
90,13370681	76,5478468
78,5797978	76,41835997
81,83381824	76,22760873
81,91915609	81,74082876
76,73865608	71,91857008
77,28149531	89,00280218
86,46062544	79,82947721
83,62712299	73,6516053
87,27550328	83,07384498
79,11737365	74,3210563
70,20570596	75,96386667
87,61679691	73,71917573
72,41962924	75,37093302
77,90817494	81,74686769
78,49469693	76,81371797
75,65155246	77,66998076
75,45730441	81,16553763
79,65178128	80,00488036
78,36233319	78,07317313
85,97368538	74,61014346
81,98638401	74,85257568
84,19050352	87,8810775
80,55732247	81,46179097
75,93296064	86,22921509
78,97664056	83,9109796
79,7259808	75,29390612
76,37273643	76,248341
92,59505068	81,19374647
79,39122486	81,9264298
76,08618464	88,68564167
82,3823431	78,01747491
81,1648583	81,62559589
80,80165464	73,91555595
85,91412797	80,33412294
79,67056481	86,94791518
81,10645906	81,54363087
77,77739634	78,30427999
78,49484377	73,86374048
80,60699114	87,12078391
73,46010455	87,2379688
80,55966633	86,00047447
86,22288446	86,98386073
77,8949399	78,91265366
87,27845466	80,57935015
86,75680698	80,87991517
84,87997317	77,95366021
82,63157842	81,20081194
79,70749587	76,54862476
81,59141873	77,71206255
82,90510153	88,14618479
86,36412121	77,81242034
87,11797818	76,25247261
80,77542909	78,0147008
82,38016824	78,57809727
80,67617047	82,10839273
86,48178779	76,8202119
88,97049731	80,83163695
89,84690771	81,70056601
82,90651254	81,16209812
80,54239189	78,36261711
81,83601347	78,00872728
90,843165	77,96982678
84,33596106	80,99686355
80,04280561	78,36622957
78,94830653	81,12060727
84,96003293	75,78697958
80,24063042	81,67141378
70,67636076	80,85784968
82,09564138	82,33098793
82,46864871	80,48145911
80,69790203	80,25942622
81,64467407	85,90058862
83,9729911	79,57896893
79,35044053	84,87140943
70,90288285	80,11499229
76,20518759	88,26463243
81,41665137	75,38448336
78,51550146	76,66595688
74,38944199	76,78729832
74,23174717	79,78127009
72,55451754	84,76392763
81,42155124	85,93323624
79,82057005	81,05138123
73,61520754	84,74314762
73,98629861	76,64804099
75,51489767	75,66029984
